state,county,fips,cases,deaths,votes gop,votes dem,total votes,% GOP,% DEM,% Votes,,land area (sq/mi),pop/sqmi,POP tot,POP MALE,POP FEM,0-19 tot,0-19 tot f,0-19 tot m,20-64tot,20-64f,20-64m,65+ tot,65+ m,65+ f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Wahkiakum,53069,43,2,1741,1165,2972,58.58%,39.20%,97.78%,RIGHT,264.0,17.0,4488,2238,2250,855,417,438,2152,1082,1070,1481,730,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Walla Walla,53071,2633,28,16400,13690,31055,52.81%,44.08%,96.89%,RIGHT,1270.0,47.8,60760,30952,29808,15005,7382,7623,34391,16241,18150,11364,5179,6185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Whatcom,53073,2812,61,50489,83660,137660,36.68%,60.77%,97.45%,LEFT,2107.0,108.8,229247,113255,115992,51651,25248,26403,136391,68368,68023,41205,18829,22376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Whitman,53075,2511,25,9067,11184,20964,43.25%,53.35%,96.60%,LEFT,2159.0,23.2,50104,25502,24602,12722,6420,6302,32010,15351,16659,5372,2541,2831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Yakima,53077,16852,309,50555,43179,95713,52.82%,45.11%,97.93%,RIGHT,4296.0,58.4,250873,125337,125536,80939,39589,41350,134721,66986,67735,35213,16252,18961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Barbour,54001,543,5,5116,1457,6677,76.62%,21.82%,98.44%,RIGHT,341.0,48.2,16441,8032,8409,3804,1904,1900,9237,4710,4527,3400,1605,1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Berkeley,54003,4224,36,33279,17186,51535,64.58%,33.35%,97.92%,RIGHT,321.0,371.2,119171,59257,59914,29855,14564,15291,71381,35815,35566,17935,8400,9535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Boone,54005,767,17,6816,2041,9012,75.63%,22.65%,98.28%,RIGHT,503.0,42.7,21457,10686,10771,4909,2351,2558,12062,6012,6050,4486,2078,2408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Braxton,54007,159,1,4120,1457,5664,72.74%,25.72%,98.46%,RIGHT,514.0,27.2,13957,7040,6917,2918,1433,1485,7733,3771,3962,3306,1593,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Brooke,54009,918,14,7545,2947,10656,70.81%,27.66%,98.46%,RIGHT,89.0,246.5,21939,10836,11103,4415,2133,2282,12131,5995,6136,5393,2418,2975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Cabell,54011,3661,68,21721,14994,37360,58.14%,40.13%,98.27%,RIGHT,282.0,326.0,91945,44858,47087,21076,10144,10932,53003,26781,26222,17866,7704,10162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Calhoun,54013,95,0,2364,568,2971,79.57%,19.12%,98.69%,RIGHT,281.0,25.3,7109,3560,3549,1401,709,692,3885,1928,1957,1823,911,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Clay,54015,183,3,2679,641,3365,79.61%,19.05%,98.66%,RIGHT,342.0,24.9,8508,4302,4206,2048,960,1088,4658,2343,2315,1802,899,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Doddridge,54017,154,3,2619,435,3101,84.46%,14.03%,98.48%,RIGHT,320.0,26.4,8448,4702,3746,1460,648,812,5144,2201,2943,1844,947,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Fayette,54019,1303,39,11580,5063,16862,68.68%,30.03%,98.70%,RIGHT,664.0,63.9,42406,21341,21065,9643,4666,4977,23536,11355,12181,9227,4183,5044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Gilmer,54021,231,0,2012,599,2662,75.58%,22.50%,98.08%,RIGHT,340.0,23.0,7823,4635,3188,1451,683,768,4986,1771,3215,1386,652,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Grant,54023,537,10,4871,607,5509,88.42%,11.02%,99.44%,RIGHT,477.0,24.3,11568,5769,5799,2466,1208,1258,6201,3054,3147,2901,1364,1537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Greenbrier,54025,772,14,10925,4655,15850,68.93%,29.37%,98.30%,RIGHT,1021.0,33.9,34662,16973,17689,7408,3594,3814,19118,9669,9449,8136,3710,4426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Hampshire,54027,547,4,8033,1939,10086,79.65%,19.22%,98.87%,RIGHT,642.0,36.1,23175,11802,11373,4645,2239,2406,13100,6422,6678,5430,2718,2712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Hancock,54029,1139,12,9806,3790,13800,71.06%,27.46%,98.52%,RIGHT,83.0,347.1,28810,14022,14788,5990,2904,3086,15979,8049,7930,6841,3006,3835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Hardy,54031,456,2,4859,1381,6331,76.75%,21.81%,98.56%,RIGHT,583.0,23.6,13776,6952,6824,3071,1450,1621,7609,3764,3845,3096,1486,1610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Harrison,54033,1835,25,20683,9215,30465,67.89%,30.25%,98.14%,RIGHT,416.0,161.7,67256,33101,34155,15586,7483,8103,38370,19232,19138,13300,5860,7440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Jackson,54035,842,27,10093,3207,13508,74.72%,23.74%,98.46%,RIGHT,466.0,61.3,28576,14213,14363,6613,3127,3486,15998,7998,8000,5965,2727,3238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Jefferson,54037,1724,17,15033,12127,27703,54.26%,43.78%,98.04%,RIGHT,210.0,272.1,57146,28361,28785,14150,6886,7264,33432,16782,16650,9564,4447,5117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Kanawha,54039,6705,163,46398,34344,82244,56.42%,41.76%,98.17%,RIGHT,903.0,197.3,178124,85820,92304,39278,19419,19859,101105,51676,49429,37741,16532,21209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Lewis,54041,301,3,5782,1538,7457,77.54%,20.62%,98.16%,RIGHT,389.0,40.9,15907,7915,7992,3626,1750,1876,8918,4435,4483,3363,1556,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Lincoln,54043,514,6,6012,1711,7830,76.78%,21.85%,98.63%,RIGHT,438.0,46.6,20409,10104,10305,4912,2408,2504,11421,5723,5698,4076,1902,2174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Logan,54045,1180,53,10534,2333,13026,80.87%,17.91%,98.78%,RIGHT,454.0,70.5,32019,15787,16232,7176,3523,3653,18103,9022,9081,6740,3053,3687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,McDowell,54047,708,2,5148,1333,6527,78.87%,20.42%,99.30%,RIGHT,310.0,56.9,17624,8631,8993,3888,1906,1982,9712,4901,4811,4024,1838,2186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Marion,54049,1141,8,16300,8901,25794,63.19%,34.51%,97.70%,RIGHT,307.0,182.6,56072,27748,28324,13001,6299,6702,31987,15932,16055,11084,4991,6093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Marshall,54051,1600,35,10435,3455,14080,74.11%,24.54%,98.65%,RIGHT,432.0,70.7,30531,15158,15373,6395,3131,3264,17115,8397,8718,7021,3176,3845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Mason,54053,721,9,8491,2526,11203,75.79%,22.55%,98.34%,RIGHT,535.0,49.6,26516,12805,13711,5982,2849,3133,14797,7728,7069,5737,2603,3134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Mercer,54055,1652,45,19237,5556,25134,76.54%,22.11%,98.64%,RIGHT,420.0,139.9,58758,28193,30565,13492,6568,6924,32099,16604,15495,13167,5774,7393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Mineral,54057,1748,38,10040,2660,12872,78.00%,20.67%,98.66%,RIGHT,328.0,81.9,26868,13382,13486,6100,2938,3162,14817,7360,7457,5951,2763,3188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Mingo,54059,1082,18,8544,1397,10022,85.25%,13.94%,99.19%,RIGHT,423.0,55.4,23424,11577,11847,5680,2717,2963,13109,6683,6426,4635,2188,2447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Monongalia,54061,3851,7,20803,20282,42072,49.45%,48.21%,97.65%,RIGHT,361.0,292.6,105612,54272,51340,22992,11027,11965,68656,32747,35909,13964,6398,7566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Monroe,54063,444,10,5068,1345,6490,78.09%,20.72%,98.81%,RIGHT,473.0,28.1,13275,6614,6661,2835,1363,1472,7064,3516,3548,3376,1594,1782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Morgan,54065,409,2,6537,1998,8695,75.18%,22.98%,98.16%,RIGHT,229.0,78.1,17884,8983,8901,3521,1661,1860,10100,4987,5113,4263,2010,2253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Nicholas,54067,463,5,8279,2226,10630,77.88%,20.94%,98.82%,RIGHT,649.0,37.7,24496,12066,12430,5461,2670,2791,13423,6828,6595,5612,2680,2932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Ohio,54069,1901,23,12354,7223,19898,62.09%,36.30%,98.39%,RIGHT,106.0,390.7,41411,20032,21379,9290,4565,4725,22916,11526,11390,9205,3917,5288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Pendleton,54071,153,1,2782,820,3659,76.03%,22.41%,98.44%,RIGHT,698.0,10.0,6969,3508,3461,1374,680,694,3632,1756,1876,1963,938,1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Pleasants,54073,141,4,2742,699,3491,78.54%,20.02%,98.57%,RIGHT,131.0,56.9,7460,4045,3415,1526,711,815,4473,1936,2537,1461,693,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Pocahontas,54075,289,2,2895,1047,4008,72.23%,26.12%,98.35%,RIGHT,940.0,8.8,8247,4220,4027,1545,769,776,4545,2149,2396,2157,1048,1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Preston,54077,940,16,11190,3163,14572,76.79%,21.71%,98.50%,RIGHT,648.0,51.6,33432,17129,16303,6903,3347,3556,19548,9240,10308,6981,3265,3716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Putnam,54079,2379,46,20034,7878,28501,70.29%,27.64%,97.93%,RIGHT,346.0,163.2,56450,27834,28616,13571,6570,7001,32211,16200,16011,10668,4822,5846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Raleigh,54081,1946,19,24673,7982,33106,74.53%,24.11%,98.64%,RIGHT,607.0,120.9,73361,36818,36543,16612,8079,8533,41199,19950,21249,15550,7036,8514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Randolph,54083,852,3,8673,3362,12200,71.09%,27.56%,98.65%,RIGHT,1040.0,27.6,28695,14918,13777,6091,2935,3156,16228,7458,8770,6376,2992,3384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Ritchie,54085,227,5,3649,586,4283,85.20%,13.68%,98.88%,RIGHT,454.0,21.0,9554,4765,4789,2028,1013,1015,5331,2621,2710,2195,1040,1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Roane,54087,227,4,4213,1455,5763,73.10%,25.25%,98.35%,RIGHT,484.0,28.3,13688,6748,6940,3049,1537,1512,7519,3760,3759,3120,1477,1643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Summers,54089,311,11,4074,1448,5585,72.95%,25.93%,98.87%,RIGHT,361.0,34.8,12573,5718,6855,2226,1147,1079,7064,3977,3087,3283,1552,1731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Taylor,54091,454,9,5477,1796,7383,74.18%,24.33%,98.51%,RIGHT,173.0,96.5,16695,8465,8230,3575,1709,1866,9613,4633,4980,3507,1619,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Tucker,54093,211,0,2841,938,3844,73.91%,24.40%,98.31%,RIGHT,419.0,16.3,6839,3478,3361,1141,510,631,3863,1920,1943,1835,904,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Tyler,54095,197,2,3226,631,3922,82.25%,16.09%,98.34%,RIGHT,258.0,33.3,8591,4328,4263,1827,878,949,4752,2362,2390,2012,989,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Upshur,54097,591,4,7771,2256,10221,76.03%,22.07%,98.10%,RIGHT,355.0,68.1,24176,11985,12191,5726,2839,2887,13381,6715,6666,5069,2432,2637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Wayne,54099,1259,17,12585,4088,16947,74.26%,24.12%,98.38%,RIGHT,506.0,77.9,39402,19274,20128,8750,4274,4476,22092,11263,10829,8560,3969,4591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Webster,54101,99,0,2759,610,3402,81.10%,17.93%,99.03%,RIGHT,556.0,14.6,8114,4081,4033,1738,829,909,4425,2195,2230,1951,942,1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,Wetzel,54103,493,14,4993,1539,6667,74.89%,23.08%,97.98%,RIGHT,359.0,42.0,15065,7374,7691,3278,1610,1668,8287,4155,4132,3500,1574,1926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
