state,county,fips,POP tot,land area (sq/mi),pop/sqmi
Georgia,Gwinnett,13135,936250,433,2162.2
Georgia,Habersham,13137,45328,278,163.1
Georgia,Hall,13139,204441,394,518.9
Georgia,Hancock,13141,8457,473,17.9
Georgia,Haralson,13143,29792,282,105.6
Georgia,Harris,13145,35236,464,75.9
Georgia,Hart,13147,26205,232,113
Georgia,Heard,13149,11923,296,40.3
Georgia,Henry,13151,234561,323,726.2
Georgia,Houston,13153,157863,377,418.7
Georgia,Irwin,13155,9416,357,26.4
Georgia,Jackson,13157,72977,342,213.4
Georgia,Jasper,13159,14219,370,38.4
Georgia,Jeff Davis,13161,15115,333,45.4
Georgia,Jefferson,13163,15362,528,29.1
Georgia,Jenkins,13165,8676,350,24.8
Georgia,Johnson,13167,9643,304,31.7
Georgia,Jones,13169,28735,394,72.9
Georgia,Lamar,13171,19077,185,103.1
Georgia,Lanier,13173,10423,187,55.7
Georgia,Laurens,13175,47546,813,58.5
Georgia,Lee,13177,29992,356,84.2
Georgia,Liberty,13179,61435,519,118.4
Georgia,Lincoln,13181,7921,211,37.5
Georgia,Long,13183,19559,401,48.8
Georgia,Lowndes,13185,117406,504,232.9
Georgia,Lumpkin,13187,33610,284,118.3
Georgia,McDuffie,13189,21312,403,52.9
Georgia,McIntosh,13191,14378,284,50.6
Georgia,Macon,13193,12947,367,35.3
Georgia,Madison,13195,29880,260,114.9
Georgia,Marion,13197,8359,434,19.3
Georgia,Meriwether,13199,21167,503,42.1
Georgia,Miller,13201,5718,283,20.2
Georgia,Mitchell,13205,21863,512,42.7
Georgia,Monroe,13207,27578,396,69.6
Georgia,Montgomery,13209,9172,245,37.4
Georgia,Morgan,13211,19276,350,55.1
Georgia,Murray,13213,40096,344,116.6
Georgia,Muscogee,13215,195769,216,906.3
Georgia,Newton,13217,111744,276,404.9
Georgia,Oconee,13219,40280,186,216.6
Georgia,Oglethorpe,13221,15259,441,34.6
Georgia,Paulding,13223,168667,314,537.2
Georgia,Peach,13225,27546,151,182.4
Georgia,Pickens,13227,32591,232,140.5
Georgia,Pierce,13229,19465,343,56.7
Georgia,Pike,13231,18962,218,87
Georgia,Polk,13233,42613,311,137
Georgia,Pulaski,13235,11137,247,45.1
Georgia,Putnam,13237,22119,344,64.3
Georgia,Quitman,13239,2299,152,15.1
Georgia,Rabun,13241,17137,371,46.2
Georgia,Randolph,13243,6778,429,15.8
Georgia,Richmond,13245,202518,324,625.1
Georgia,Rockdale,13247,90896,131,693.9
Georgia,Schley,13249,5257,168,31.3
Georgia,Screven,13251,13966,648,21.6
Georgia,Seminole,13253,8090,238,34
Georgia,Spalding,13255,66703,198,336.9
Georgia,Stephens,13257,25925,179,144.8
Georgia,Stewart,13259,6621,459,14.4
Georgia,Sumter,13261,29524,485,60.9
Georgia,Talbot,13263,6195,393,15.8
Georgia,Taliaferro,13265,1537,195,7.9
Georgia,Tattnall,13267,25286,484,52.2
Georgia,Taylor,13269,8020,378,21.2
Georgia,Telfair,13271,15860,441,36
Georgia,Terrell,13273,8531,336,25.4
Georgia,Thomas,13275,44451,548,81.1
Georgia,Tift,13277,40644,265,153.4
Georgia,Toombs,13279,26830,367,73.1
Georgia,Towns,13281,12037,166,72.5
Georgia,Treutlen,13283,6901,201,34.3
Georgia,Troup,13285,69922,414,168.9
Georgia,Turner,13287,7985,286,27.9
Georgia,Twiggs,13289,8120,360,22.6
Georgia,Union,13291,24511,323,75.9
Georgia,Upson,13293,26320,326,80.7
Georgia,Walker,13295,69761,446,156.4
Georgia,Walton,13297,94593,329,287.5
Georgia,Ware,13299,35734,903,39.6
Georgia,Warren,13301,5254,286,18.4
Georgia,Washington,13303,20374,680,30
Georgia,Wayne,13305,29927,645,46.4
Georgia,Webster,13307,2607,210,12.4
Georgia,Wheeler,13309,7855,298,26.4
Georgia,White,13311,30798,242,127.3
Georgia,Whitfield,13313,104628,290,360.8
Georgia,Wilcox,13315,8635,380,22.7
Georgia,Wilkes,13317,9777,471,20.8
Georgia,Wilkinson,13319,8954,447,20
Georgia,Worth,13321,20247,570,35.5
