state,county,fips,POP tot,land area (sq/mi),pop/sqmi
Texas,Howard,48227,36664,903,40.6
Texas,Hudspeth,48229,4886,4571,1.1
Texas,Hunt,48231,98594,841,117.2
Texas,Hutchinson,48233,20938,887,23.6
Texas,Irion,48235,1536,1052,1.5
Texas,Jack,48237,8935,917,9.7
Texas,Jackson,48239,14760,830,17.8
Texas,Jasper,48241,35529,938,37.9
Texas,Jeff Davis,48243,2274,2265,1
Texas,Jefferson,48245,251565,904,278.3
Texas,Jim Hogg,48247,5200,1136,4.6
Texas,Jim Wells,48249,40482,865,46.8
Texas,Johnson,48251,175817,729,241.2
Texas,Jones,48253,20083,931,21.6
Texas,Karnes,48255,15601,750,20.8
Texas,Kaufman,48257,136154,786,173.2
Texas,Kendall,48259,47431,662,71.6
Texas,Kenedy,48261,404,1457,0.3
Texas,Kent,48263,762,902,0.8
Texas,Kerr,48265,52600,1106,47.6
Texas,Kimble,48267,4337,1251,3.5
Texas,King,48269,272,912,0.3
Texas,Kinney,48271,3667,1364,2.7
Texas,Kleberg,48273,30680,871,35.2
Texas,Knox,48275,3664,854,4.3
Texas,Lamar,48277,49859,917,54.4
Texas,Lamb,48279,12893,1016,12.7
Texas,Lampasas,48281,21428,712,30.1
Texas,La Salle,48283,7520,1489,5.1
Texas,Lavaca,48285,20154,970,20.8
Texas,Lee,48287,17239,629,27.4
Texas,Leon,48289,17404,1072,16.2
Texas,Liberty,48291,88219,1160,76.1
Texas,Limestone,48293,23437,909,25.8
Texas,Lipscomb,48295,3233,932,3.5
Texas,Live Oak,48297,12207,1036,11.8
Texas,Llano,48299,21795,935,23.3
Texas,Loving,48301,169,673,0.3
Texas,Lubbock,48303,310569,900,345.1
Texas,Lynn,48305,5951,892,6.7
Texas,McCulloch,48307,7984,1069,7.5
Texas,McLennan,48309,256623,1042,246.3
Texas,McMullen,48311,743,1113,0.7
Texas,Madison,48313,14284,470,30.4
Texas,Marion,48315,9854,381,25.9
Texas,Martin,48317,5771,915,6.3
Texas,Mason,48319,4274,932,4.6
Texas,Matagorda,48321,36643,1114,32.9
Texas,Maverick,48323,58722,1280,45.9
Texas,Medina,48325,51584,1328,38.8
Texas,Menard,48327,2138,902,2.4
Texas,Midland,48329,176832,900,196.5
Texas,Milam,48331,24823,1017,24.4
Texas,Mills,48333,4873,748,6.5
Texas,Mitchell,48335,8545,910,9.4
Texas,Montague,48337,19818,931,21.3
Texas,Montgomery,48339,607391,1044,581.8
Texas,Moore,48341,20940,900,23.3
Texas,Morris,48343,12388,254,48.8
Texas,Motley,48345,1200,989,1.2
Texas,Nacogdoches,48347,65204,947,68.9
Texas,Navarro,48349,50113,1071,46.8
Texas,Newton,48351,13595,933,14.6
Texas,Nolan,48353,14714,912,16.1
Texas,Nueces,48355,362294,836,433.4
Texas,Ochiltree,48357,9836,918,10.7
Texas,Oldham,48359,2112,1501,1.4
Texas,Orange,48361,83396,356,234.3
Texas,Palo Pinto,48363,29189,953,30.6
Texas,Panola,48365,23194,801,29
Texas,Parker,48367,142878,904,158.1
Texas,Parmer,48369,9605,882,10.9
Texas,Pecos,48371,15823,4764,3.3
Texas,Polk,48373,51353,1057,48.6
Texas,Potter,48375,117415,909,129.2
Texas,Presidio,48377,6704,3856,1.7
Texas,Rains,48379,12514,259,48.3
Texas,Randall,48381,137713,914,150.7
Texas,Reagan,48383,3849,1175,3.3
Texas,Real,48385,3452,700,4.9
Texas,Red River,48387,12023,1050,11.5
Texas,Reeves,48389,15976,2636,6.1
Texas,Refugio,48391,6948,770,9
Texas,Roberts,48393,854,924,0.9
Texas,Robertson,48395,17074,855,20
Texas,Rockwall,48397,104915,149,704.1
Texas,Runnels,48399,10264,1054,9.7
Texas,Rusk,48401,54406,924,58.9
Texas,Sabine,48403,10542,490,21.5
Texas,San Augustine,48405,8237,528,15.6
Texas,San Jacinto,48407,28859,571,50.5
Texas,San Patricio,48409,66730,692,96.4
Texas,San Saba,48411,6055,1134,5.3
Texas,Schleicher,48413,2793,1311,2.1
Texas,Scurry,48415,16703,903,18.5
Texas,Shackelford,48417,3265,914,3.6
Texas,Shelby,48419,25274,794,31.8
Texas,Sherman,48421,3022,923,3.3
Texas,Smith,48423,232751,928,250.8
Texas,Somervell,48425,9128,187,48.8
Texas,Starr,48427,64633,1223,52.8
Texas,Stephens,48429,9366,895,10.5
Texas,Sterling,48431,1291,923,1.4
Texas,Stonewall,48433,1350,919,1.5
Texas,Sutton,48435,3776,1454,2.6
Texas,Swisher,48437,7397,900,8.2
Texas,Tarrant,48439,2102515,864,2433.5
Texas,Taylor,48441,138034,916,150.7
Texas,Terrell,48443,776,2358,0.3
Texas,Terry,48445,12337,890,13.9
Texas,Throckmorton,48447,1501,912,1.6
Texas,Titus,48449,32750,411,79.7
Texas,Tom Green,48451,119200,1522,78.3
Texas,Travis,48453,1273954,989,1288.1
Texas,Trinity,48455,14651,693,21.1
Texas,Tyler,48457,21672,923,23.5
Texas,Upshur,48459,41753,588,71
Texas,Upton,48461,3657,1242,2.9
Texas,Uvalde,48463,26741,1557,17.2
Texas,Val Verde,48465,49025,3171,15.5
Texas,Van Zandt,48467,56590,849,66.7
Texas,Victoria,48469,92084,883,104.3
Texas,Walker,48471,72971,788,92.6
Texas,Waller,48473,55246,514,107.5
Texas,Ward,48475,11998,836,14.4
Texas,Washington,48477,35882,609,58.9
Texas,Webb,48479,276652,3357,82.4
Texas,Wharton,48481,41556,1090,38.1
Texas,Wheeler,48483,5056,914,5.5
Texas,Wichita,48485,132230,628,210.6
Texas,Wilbarger,48487,12769,971,13.2
Texas,Willacy,48489,21358,597,35.8
Texas,Williamson,48491,590551,1124,525.4
Texas,Wilson,48493,51070,807,63.3
Texas,Winkler,48495,8010,841,9.5
Texas,Wise,48497,69984,905,77.3
Texas,Wood,48499,45539,650,70.1
Texas,Yoakum,48501,8713,800,10.9
Texas,Young,48503,18010,922,19.5
Texas,Zapata,48505,14179,997,14.2
Texas,Zavala,48507,11840,1299,9.1
