date,county,state,fips,cases,deaths
6/10/2021,Howard,Missouri,29089,1060,7
6/10/2021,Howell,Missouri,29091,3555,45
6/10/2021,Iron,Missouri,29093,916,7
6/10/2021,Jackson,Missouri,29095,54004,670
6/10/2021,Jasper,Missouri,29097,9656,130
6/10/2021,Jefferson,Missouri,29099,23588,253
6/10/2021,Johnson,Missouri,29101,4838,57
6/10/2021,Knox,Missouri,29103,378,3
6/10/2021,Laclede,Missouri,29105,3415,70
6/10/2021,Lafayette,Missouri,29107,3154,57
6/10/2021,Lawrence,Missouri,29109,3495,87
6/10/2021,Lewis,Missouri,29111,1057,19
6/10/2021,Lincoln,Missouri,29113,6178,50
6/10/2021,Linn,Missouri,29115,1511,14
6/10/2021,Livingston,Missouri,29117,2046,45
6/10/2021,McDonald,Missouri,29119,2698,38
6/10/2021,Macon,Missouri,29121,1592,16
6/10/2021,Madison,Missouri,29123,1681,16
6/10/2021,Maries,Missouri,29125,641,8
6/10/2021,Marion,Missouri,29127,3641,53
6/10/2021,Mercer,Missouri,29129,304,2
6/10/2021,Miller,Missouri,29131,2585,57
6/10/2021,Mississippi,Missouri,29133,1486,28
6/10/2021,Moniteau,Missouri,29135,1807,32
6/10/2021,Monroe,Missouri,29137,1010,12
6/10/2021,Montgomery,Missouri,29139,1052,12
6/10/2021,Morgan,Missouri,29141,1731,44
6/10/2021,New Madrid,Missouri,29143,2143,46
6/10/2021,Newton,Missouri,29145,5513,80
6/10/2021,Nodaway,Missouri,29147,2722,25
6/10/2021,Oregon,Missouri,29149,810,5
6/10/2021,Osage,Missouri,29151,1646,16
6/10/2021,Ozark,Missouri,29153,659,21
6/10/2021,Pemiscot,Missouri,29155,1609,39
6/10/2021,Perry,Missouri,29157,2266,30
6/10/2021,Pettis,Missouri,29159,5184,77
6/10/2021,Phelps,Missouri,29161,3914,131
6/10/2021,Pike,Missouri,29163,1806,26
6/10/2021,Platte,Missouri,29165,19167,244
6/10/2021,Polk,Missouri,29167,3527,40
6/10/2021,Pulaski,Missouri,29169,3540,55
6/10/2021,Putnam,Missouri,29171,481,4
6/10/2021,Ralls,Missouri,29173,1067,13
6/10/2021,Randolph,Missouri,29175,2673,30
6/10/2021,Ray,Missouri,29177,2002,27
6/10/2021,Reynolds,Missouri,29179,487,4
6/10/2021,Ripley,Missouri,29181,1098,17
6/10/2021,St. Charles,Missouri,29183,47832,552
6/10/2021,St. Clair,Missouri,29185,797,8
6/10/2021,Ste. Genevieve,Missouri,29186,1832,17
6/10/2021,St. Francois,Missouri,29187,8920,116
6/10/2021,St. Louis,Missouri,29189,100522,2258
6/10/2021,Saline,Missouri,29195,2845,38
6/10/2021,Schuyler,Missouri,29197,342,7
6/10/2021,Scotland,Missouri,29199,306,4
6/10/2021,Scott,Missouri,29201,4738,86
6/10/2021,Shannon,Missouri,29203,590,12
6/10/2021,Shelby,Missouri,29205,669,7
6/10/2021,Stoddard,Missouri,29207,2517,41
6/10/2021,Stone,Missouri,29209,2524,47
6/10/2021,Sullivan,Missouri,29211,854,14
6/10/2021,Taney,Missouri,29213,5577,97
6/10/2021,Texas,Missouri,29215,1915,23
6/10/2021,Vernon,Missouri,29217,1971,46
6/10/2021,Warren,Missouri,29219,3219,33
6/10/2021,Washington,Missouri,29221,2780,52
6/10/2021,Wayne,Missouri,29223,1038,14
6/10/2021,Webster,Missouri,29225,3758,55
6/10/2021,Worth,Missouri,29227,163,2
6/10/2021,Wright,Missouri,29229,1645,34
6/10/2021,Joplin,Missouri,29375,6243,109
6/10/2021,St. Louis city,Missouri,29510,25149,524
