state,county,fips,POP tot,0-19 tot,20-64tot,65+ tot,voting age
Kentucky,Morgan,21175,13309,2594,8399,2316,10715
Kentucky,Muhlenberg,21177,30622,7050,17559,6013,23572
Kentucky,Nelson,21179,46233,11791,26977,7465,34442
Kentucky,Nicholas,21181,7269,1911,4120,1238,5358
Kentucky,Ohio,21183,23994,6347,13304,4343,17647
Kentucky,Oldham,21185,66799,18691,38979,9129,48108
Kentucky,Owen,21187,10901,2614,6204,2083,8287
Kentucky,Owsley,21189,4415,1082,2451,882,3333
Kentucky,Pendleton,21191,14590,3637,8550,2403,10953
Kentucky,Perry,21193,25758,6410,14855,4493,19348
Kentucky,Pike,21195,57876,13285,33345,11246,44591
Kentucky,Powell,21197,12359,3203,7145,2011,9156
Kentucky,Pulaski,21199,64979,15750,36899,12330,49229
Kentucky,Robertson,21201,2108,471,1174,463,1637
Kentucky,Rockcastle,21203,16695,3891,9671,3133,12804
Kentucky,Rowan,21205,24460,6576,14341,3543,17884
Kentucky,Russell,21207,17923,4408,9888,3627,13515
Kentucky,Scott,21209,57004,15799,34155,7050,41205
Kentucky,Shelby,21211,49024,12164,29106,7754,36860
Kentucky,Simpson,21213,18572,4847,10622,3103,13725
Kentucky,Spencer,21215,19351,4779,11754,2818,14572
Kentucky,Taylor,21217,25769,6778,14275,4716,18991
Kentucky,Todd,21219,12294,3555,6744,1995,8739
Kentucky,Trigg,21221,14651,3410,7847,3394,11241
Kentucky,Trimble,21223,8471,2011,4949,1511,6460
Kentucky,Union,21225,14381,3363,8543,2475,11018
Kentucky,Warren,21227,132896,36842,78591,17463,96054
Kentucky,Washington,21229,12095,3046,6814,2235,9049
Kentucky,Wayne,21231,20333,4526,11374,4433,15807
Kentucky,Webster,21233,12942,3253,7346,2343,9689
Kentucky,Whitley,21235,36264,10420,20029,5815,25844
Kentucky,Wolfe,21237,7157,1772,3963,1422,5385
Kentucky,Woodford,21239,26734,6530,15024,5180,20204
