date,county,state,fips,cases,deaths
6/10/2021,Lee,Georgia,13177,2775,58
6/10/2021,Liberty,Georgia,13179,4164,66
6/10/2021,Lincoln,Georgia,13181,839,28
6/10/2021,Long,Georgia,13183,881,13
6/10/2021,Lowndes,Georgia,13185,12947,213
6/10/2021,Lumpkin,Georgia,13187,3038,77
6/10/2021,McDuffie,Georgia,13189,2530,50
6/10/2021,McIntosh,Georgia,13191,869,16
6/10/2021,Macon,Georgia,13193,889,36
6/10/2021,Madison,Georgia,13195,3283,58
6/10/2021,Marion,Georgia,13197,569,23
6/10/2021,Meriwether,Georgia,13199,2061,88
6/10/2021,Miller,Georgia,13201,855,13
6/10/2021,Mitchell,Georgia,13205,2103,84
6/10/2021,Monroe,Georgia,13207,2712,100
6/10/2021,Montgomery,Georgia,13209,904,23
6/10/2021,Morgan,Georgia,13211,2282,31
6/10/2021,Murray,Georgia,13213,5043,90
6/10/2021,Muscogee,Georgia,13215,16815,485
6/10/2021,Newton,Georgia,13217,11346,257
6/10/2021,Oconee,Georgia,13219,4052,73
6/10/2021,Oglethorpe,Georgia,13221,1507,30
6/10/2021,Paulding,Georgia,13223,17299,229
6/10/2021,Peach,Georgia,13225,2703,66
6/10/2021,Pickens,Georgia,13227,3525,78
6/10/2021,Pierce,Georgia,13229,2507,57
6/10/2021,Pike,Georgia,13231,2348,43
6/10/2021,Polk,Georgia,13233,5744,97
6/10/2021,Pulaski,Georgia,13235,943,45
6/10/2021,Putnam,Georgia,13237,2226,58
6/10/2021,Quitman,Georgia,13239,168,2
6/10/2021,Rabun,Georgia,13241,1780,49
6/10/2021,Randolph,Georgia,13243,634,34
6/10/2021,Richmond,Georgia,13245,25069,522
6/10/2021,Rockdale,Georgia,13247,7849,174
6/10/2021,Schley,Georgia,13249,351,5
6/10/2021,Screven,Georgia,13251,1004,32
6/10/2021,Seminole,Georgia,13253,953,19
6/10/2021,Spalding,Georgia,13255,6473,202
6/10/2021,Stephens,Georgia,13257,3168,80
6/10/2021,Stewart,Georgia,13259,940,25
6/10/2021,Sumter,Georgia,13261,2605,105
6/10/2021,Talbot,Georgia,13263,494,18
6/10/2021,Taliaferro,Georgia,13265,123,3
6/10/2021,Tattnall,Georgia,13267,2336,65
6/10/2021,Taylor,Georgia,13269,812,25
6/10/2021,Telfair,Georgia,13271,1328,59
6/10/2021,Terrell,Georgia,13273,820,48
6/10/2021,Thomas,Georgia,13275,4548,124
6/10/2021,Tift,Georgia,13277,4966,130
6/10/2021,Toombs,Georgia,13279,3446,116
6/10/2021,Towns,Georgia,13281,1264,57
6/10/2021,Treutlen,Georgia,13283,860,32
6/10/2021,Troup,Georgia,13285,7613,235
6/10/2021,Turner,Georgia,13287,1042,39
6/10/2021,Twiggs,Georgia,13289,727,45
6/10/2021,Union,Georgia,13291,2277,76
6/10/2021,Upson,Georgia,13293,3514,132
6/10/2021,Walker,Georgia,13295,7843,88
6/10/2021,Walton,Georgia,13297,10867,261
6/10/2021,Ware,Georgia,13299,4970,178
6/10/2021,Warren,Georgia,13301,3631,25
6/10/2021,Washington,Georgia,13303,2158,88
6/10/2021,Wayne,Georgia,13305,3635,90
6/10/2021,Webster,Georgia,13307,146,4
6/10/2021,Wheeler,Georgia,13309,634,24
6/10/2021,White,Georgia,13311,3240,82
6/10/2021,Whitfield,Georgia,13313,17054,246
6/10/2021,Wilcox,Georgia,13315,838,48
6/10/2021,Wilkes,Georgia,13317,1104,30
6/10/2021,Wilkinson,Georgia,13319,944,27
6/10/2021,Worth,Georgia,13321,1803,68
