state,county,fips,POP tot,0-19 tot,20-64tot,65+ tot,voting age
Iowa,Guthrie,19077,10689,2564,5690,2435,8125
Iowa,Hamilton,19079,14773,3675,8001,3097,11098
Iowa,Hancock,19081,10630,2567,5643,2420,8063
Iowa,Hardin,19083,16846,3813,9232,3801,13033
Iowa,Harrison,19085,14049,3527,7732,2790,10522
Iowa,Henry,19087,19954,4859,11203,3892,15095
Iowa,Howard,19089,9158,2464,4783,1911,6694
Iowa,Humboldt,19091,9558,2414,5028,2116,7144
Iowa,Ida,19093,6860,1833,3516,1511,5027
Iowa,Iowa,19095,16184,4084,8974,3126,12100
Iowa,Jackson,19097,19439,4723,10576,4140,14716
Iowa,Jasper,19099,37185,8991,20945,7249,28194
Iowa,Jefferson,19101,18295,3114,10842,4339,15181
Iowa,Johnson,19103,151140,37884,94691,18565,113256
Iowa,Jones,19105,20681,4751,11555,4375,15930
Iowa,Keokuk,19107,10246,2565,5422,2259,7681
Iowa,Kossuth,19109,14813,3544,7659,3610,11269
Iowa,Lee,19111,33657,7790,18810,7057,25867
Iowa,Linn,19113,226706,57949,131904,36853,168757
Iowa,Louisa,19115,11035,2658,6240,2137,8377
Iowa,Lucas,19117,8600,2151,4526,1923,6449
Iowa,Lyon,19119,11755,3575,6021,2159,8180
Iowa,Madison,19121,16338,4371,9087,2880,11967
Iowa,Mahaska,19123,22095,5932,12067,4096,16163
Iowa,Marion,19125,33253,8891,18234,6128,24362
Iowa,Marshall,19127,39369,10928,21162,7279,28441
Iowa,Mills,19129,15109,3833,8420,2856,11276
Iowa,Mitchell,19131,10586,2748,5573,2265,7838
Iowa,Monona,19133,8615,2054,4432,2129,6561
Iowa,Monroe,19135,7707,1935,4208,1564,5772
Iowa,Montgomery,19137,9917,2447,5323,2147,7470
Iowa,Muscatine,19139,42664,11570,23753,7341,31094
Iowa,O'Brien,19141,13753,3604,7309,2840,10149
Iowa,Osceola,19143,5958,1495,3111,1352,4463
Iowa,Page,19145,15107,3081,8538,3488,12026
Iowa,Palo Alto,19147,8886,2278,4643,1965,6608
Iowa,Plymouth,19149,25177,6878,13633,4666,18299
Iowa,Pocahontas,19151,6619,1624,3444,1551,4995
Iowa,Polk,19153,490161,132625,291445,66091,357536
Iowa,Pottawattamie,19155,93206,24266,52208,16732,68940
Iowa,Poweshiek,19157,18504,4515,10035,3954,13989
Iowa,Ringgold,19159,4894,1236,2444,1214,3658
Iowa,Sac,19161,9721,2387,5012,2322,7334
Iowa,Scott,19163,172943,44903,99154,28886,128040
Iowa,Shelby,19165,11454,2823,5986,2645,8631
Iowa,Sioux,19167,34855,10887,18300,5668,23968
Iowa,Story,19169,97117,24362,60486,12269,72755
Iowa,Tama,19171,16854,4453,9045,3356,12401
Iowa,Taylor,19173,6121,1571,3158,1392,4550
Iowa,Union,19175,12241,3120,6548,2573,9121
Iowa,Van Buren,19177,7044,1752,3706,1586,5292
Iowa,Wapello,19179,34969,8838,19708,6423,26131
Iowa,Warren,19181,51466,14212,29014,8240,37254
Iowa,Washington,19183,21965,5870,11711,4384,16095
Iowa,Wayne,19185,6441,1745,3245,1451,4696
Iowa,Webster,19187,35904,9075,20070,6759,26829
Iowa,Winnebago,19189,10354,2603,5469,2282,7751
Iowa,Winneshiek,19191,19991,4780,10994,4217,15211
Iowa,Woodbury,19193,103107,29774,57476,15857,73333
Iowa,Worth,19195,7381,1674,4162,1545,5707
Iowa,Wright,19197,12562,3324,6334,2904,9238
